Date,Close
2018-07-11,299.4700012207031
2018-07-12,302.2699890136719
2018-07-13,303.95001220703125
2018-07-16,300.5199890136719
2018-07-17,302.6199951171875
2018-07-18,303.5
2018-07-19,306.3900146484375
2018-07-20,305.44000244140625
2018-07-23,308.1199951171875
2018-07-24,307.989990234375
2018-07-25,311.7900085449219
2018-07-26,313.6099853515625
2018-07-27,307.44000244140625
2018-07-30,304.1400146484375
2018-07-31,306.6499938964844
2018-08-01,311.7300109863281
2018-08-02,311.7200012207031
2018-08-03,312.17999267578125
2018-08-06,315.45001220703125
2018-08-07,308.9700012207031
2018-08-08,316.3999938964844
2018-08-09,318.1099853515625
2018-08-10,319.79998779296875
2018-08-13,322.92999267578125
2018-08-14,325.0299987792969
2018-08-15,320.1199951171875
2018-08-16,317.8800048828125
2018-08-17,316.55999755859375
2018-08-20,315.3299865722656
2018-08-21,318.6199951171875
2018-08-22,321.32000732421875
2018-08-23,317.04998779296875
2018-08-24,318.760009765625
2018-08-27,324.760009765625
2018-08-28,324.6600036621094
2018-08-29,324.5799865722656
2018-08-30,325.7799987792969
2018-08-31,325.29998779296875
2018-09-04,326.1499938964844
2018-09-05,315.5
2018-09-06,316.7699890136719
2018-09-07,313.739990234375
2018-09-10,308.0
2018-09-11,308.3699951171875
2018-09-12,305.7300109863281
2018-09-13,307.54998779296875
2018-09-14,309.1099853515625
2018-09-17,295.9599914550781
2018-09-18,298.54998779296875
2018-09-19,298.4700012207031
2018-09-20,301.0299987792969
2018-09-21,298.489990234375
2018-09-24,308.9700012207031
2018-09-25,310.4100036621094
2018-09-26,308.1499938964844
2018-09-27,312.3399963378906
2018-09-28,312.989990234375
2018-10-01,309.0
2018-10-02,304.3500061035156
2018-10-03,306.19000244140625
2018-10-04,300.6099853515625
2018-10-05,298.2900085449219
2018-10-08,291.42999267578125
2018-10-09,289.82000732421875
2018-10-10,281.82000732421875
2018-10-11,275.30999755859375
2018-10-12,281.67999267578125
2018-10-15,277.7799987792969
2018-10-16,289.30999755859375
2018-10-17,287.69000244140625
2018-10-18,284.4200134277344
2018-10-19,280.9599914550781
2018-10-22,278.4800109863281
2018-10-23,276.3500061035156
2018-10-24,267.2799987792969
2018-10-25,270.7300109863281
2018-10-26,268.7900085449219
2018-10-29,265.9200134277344
2018-10-30,269.5
2018-10-31,272.8500061035156
2018-11-01,275.3399963378906
2018-11-02,269.7699890136719
2018-11-05,276.239990234375
2018-11-06,278.8800048828125
2018-11-07,283.1700134277344
2018-11-08,283.20001220703125
2018-11-09,276.4200134277344
2018-11-12,269.8800048828125
2018-11-13,268.8299865722656
2018-11-14,268.2799987792969
2018-11-15,273.2200012207031
2018-11-16,276.1700134277344
2018-11-19,268.3900146484375
2018-11-20,264.7799987792969
2018-11-21,269.1600036621094
2018-11-23,273.0400085449219
2018-11-26,272.5899963378906
2018-11-27,269.9800109863281
2018-11-28,274.75
2018-11-29,275.32000732421875
2018-11-30,274.4599914550781
2018-12-03,277.45001220703125
2018-12-04,266.3999938964844
2018-12-06,262.9800109863281
2018-12-07,256.2300109863281
2018-12-10,251.6999969482422
2018-12-11,252.05999755859375
2018-12-12,254.25
2018-12-13,250.27999877929688
2018-12-14,247.82000732421875
2018-12-17,243.02000427246094
2018-12-18,239.9499969482422
2018-12-19,234.92999267578125
2018-12-20,231.0399932861328
2018-12-21,225.4499969482422
2018-12-24,220.10000610351562
2018-12-26,227.42999267578125
2018-12-27,229.8800048828125
2018-12-28,229.66000366210938
2018-12-31,232.22000122070312
2019-01-02,228.0800018310547
2019-01-03,224.3000030517578
2019-01-04,226.27999877929688
2019-01-07,233.6699981689453
2019-01-08,235.52999877929688
2019-01-09,237.3699951171875
2019-01-10,240.8699951171875
2019-01-11,241.4199981689453
2019-01-14,236.3699951171875
2019-01-15,237.89999389648438
2019-01-16,236.55999755859375
2019-01-17,237.83999633789062
2019-01-18,239.64999389648438
2019-01-22,235.52000427246094
2019-01-23,237.08999633789062
2019-01-24,237.07000732421875
2019-01-25,240.30999755859375
2019-01-28,238.07000732421875
2019-01-29,239.3000030517578
2019-01-30,244.97999572753906
2019-01-31,249.8699951171875
2019-02-01,251.1199951171875
2019-02-04,250.6999969482422
2019-02-05,250.14999389648438
2019-02-06,252.6999969482422
2019-02-07,248.02999877929688
2019-02-08,248.85000610351562
2019-02-11,252.92999267578125
2019-02-12,258.1000061035156
2019-02-13,261.7900085449219
2019-02-14,261.4200134277344
2019-02-15,270.3399963378906
2019-02-19,270.05999755859375
2019-02-20,272.739990234375
2019-02-21,274.3399963378906
2019-02-22,274.260009765625
2019-02-25,275.2200012207031
2019-02-26,272.8699951171875
2019-02-27,273.989990234375
2019-02-28,270.8999938964844
2019-03-01,317.4100036621094
2019-03-04,312.7900085449219
2019-03-05,312.32000732421875
2019-03-06,308.7300109863281
2019-03-07,302.6000061035156
2019-03-08,303.8599853515625
2019-03-11,308.2699890136719
2019-03-12,308.8699951171875
2019-03-13,309.4200134277344
2019-03-14,311.8699951171875
2019-03-15,310.3299865722656
2019-03-18,313.6700134277344
2019-03-19,314.1199951171875
2019-03-20,310.7200012207031
2019-03-21,315.57000732421875
2019-03-22,305.5899963378906
2019-03-25,307.19000244140625
2019-03-26,307.69000244140625
2019-03-27,302.4200134277344
2019-03-28,303.75
2019-03-29,305.67999267578125
2019-04-01,307.3999938964844
2019-04-02,309.1400146484375
2019-04-03,305.8800048828125
2019-04-04,305.79998779296875
2019-04-05,308.6099853515625
2019-04-08,309.8399963378906
2019-04-09,305.9200134277344
2019-04-10,307.6000061035156
2019-04-11,305.9800109863281
2019-04-12,308.5299987792969
2019-04-15,306.739990234375
2019-04-16,301.44000244140625
2019-04-17,291.8299865722656
2019-04-18,294.1300048828125
2019-04-22,293.489990234375
2019-04-23,295.1400146484375
2019-04-24,293.7799987792969
2019-04-25,298.8999938964844
2019-04-26,301.79998779296875
2019-04-29,299.239990234375
2019-04-30,300.92999267578125
2019-05-01,297.0799865722656
2019-05-02,302.20001220703125
2019-05-03,308.3599853515625
2019-05-06,306.29998779296875
2019-05-07,297.69000244140625
2019-05-08,296.510009765625
2019-05-09,309.2799987792969
2019-05-10,311.1000061035156
2019-05-13,296.2799987792969
2019-05-14,291.9700012207031
2019-05-15,294.3500061035156
2019-05-16,299.260009765625
2019-05-17,296.7200012207031
2019-05-20,292.8399963378906
2019-05-21,294.3500061035156
2019-05-22,295.3500061035156
2019-05-23,293.9599914550781
2019-05-24,293.3699951171875
2019-05-28,289.1199951171875
2019-05-29,288.0799865722656
2019-05-30,287.25
2019-05-31,286.92999267578125
2019-06-03,288.239990234375
2019-06-04,291.79998779296875
2019-06-05,287.70001220703125
2019-06-06,287.8699951171875
2019-06-07,289.95001220703125
2019-06-10,291.6199951171875
2019-06-11,296.1400146484375
2019-06-12,297.30999755859375
2019-06-13,298.739990234375
2019-06-14,298.42999267578125
2019-06-17,302.2099914550781
2019-06-18,307.2099914550781
2019-06-19,307.92999267578125
2019-06-20,309.07000732421875
2019-06-21,304.57000732421875
2019-06-24,301.0
2019-06-25,301.4700012207031
2019-06-26,303.0199890136719
2019-06-27,306.79998779296875
2019-06-28,312.5899963378906
2019-07-01,315.29998779296875
2019-07-02,314.6600036621094
2019-07-03,319.1700134277344
2019-07-05,313.3299865722656
2019-07-08,309.30999755859375
2019-07-09,305.04998779296875
2019-07-10,304.54998779296875
2019-07-11,310.4100036621094
2019-07-12,309.2300109863281
2019-07-15,312.3500061035156
2019-07-16,309.3900146484375
2019-07-17,308.5299987792969
2019-07-18,310.05999755859375
2019-07-19,315.17999267578125
2019-07-22,311.6199951171875
2019-07-23,316.1199951171875
2019-07-24,323.4800109863281
2019-07-25,319.6700134277344
2019-07-26,324.3800048828125
2019-07-29,320.94000244140625
2019-07-30,320.8900146484375
2019-07-31,314.8999938964844
2019-08-01,310.3699951171875
2019-08-02,336.0
2019-08-05,318.79998779296875
2019-08-06,320.80999755859375
2019-08-07,320.3500061035156
2019-08-08,331.6600036621094
2019-08-09,325.4599914550781
2019-08-12,319.3699951171875
2019-08-13,326.25
2019-08-14,315.8299865722656
2019-08-15,319.1300048828125
2019-08-16,327.5
2019-08-19,330.95001220703125
2019-08-20,340.4800109863281
2019-08-21,344.20001220703125
2019-08-22,341.95001220703125
2019-08-23,332.6700134277344
2019-08-26,335.25
2019-08-27,334.70001220703125
2019-08-28,335.1099853515625
2019-08-29,337.30999755859375
2019-08-30,337.7099914550781
2019-09-03,333.3399963378906
2019-09-04,335.20001220703125
2019-09-05,339.4800109863281
2019-09-06,335.5899963378906
2019-09-09,335.4700012207031
2019-09-10,322.92999267578125
2019-09-11,326.4200134277344
2019-09-12,335.8900146484375
2019-09-13,334.489990234375
2019-09-16,334.1499938964844
2019-09-17,337.45001220703125
2019-09-18,338.3399963378906
2019-09-19,339.7300109863281
2019-09-20,345.239990234375
2019-09-23,342.0199890136719
2019-09-24,341.6199951171875
2019-09-25,342.989990234375
2019-09-26,340.2099914550781
2019-09-27,333.989990234375
2019-09-30,332.739990234375
2019-10-01,327.2799987792969
2019-10-02,327.1600036621094
2019-10-03,333.55999755859375
2019-10-04,339.3699951171875
2019-10-07,338.5199890136719
2019-10-08,319.7300109863281
2019-10-09,323.3299865722656
2019-10-10,324.2900085449219
2019-10-11,331.239990234375
2019-10-14,331.54998779296875
2019-10-15,334.510009765625
2019-10-16,337.6000061035156
2019-10-17,343.45001220703125
2019-10-18,343.2699890136719
2019-10-21,345.55999755859375
2019-10-22,343.5400085449219
2019-10-23,348.4800109863281
2019-10-24,340.6300048828125
2019-10-25,345.6700134277344
2019-10-28,341.5
2019-10-29,337.9200134277344
2019-10-30,344.5
2019-10-31,331.6199951171875
2019-11-01,352.3299865722656
2019-11-04,349.44000244140625
2019-11-05,348.4100036621094
2019-11-06,347.3299865722656
2019-11-07,345.4800109863281
2019-11-08,352.45001220703125
2019-11-11,349.92999267578125
2019-11-12,352.7200012207031
2019-11-13,351.9200134277344
2019-11-14,354.1300048828125
2019-11-15,355.8900146484375
2019-11-18,358.2799987792969
2019-11-19,364.1199951171875
2019-11-20,362.8399963378906
2019-11-21,360.2099914550781
2019-11-22,362.17999267578125
2019-11-25,368.8299865722656
2019-11-26,371.4800109863281
2019-11-27,373.0400085449219
2019-11-29,369.3800048828125
2019-12-02,371.67999267578125
2019-12-03,371.5799865722656
2019-12-04,371.3599853515625
2019-12-05,369.0199890136719
2019-12-06,374.20001220703125
2019-12-09,357.6099853515625
2019-12-10,353.94000244140625
2019-12-11,351.8800048828125
2019-12-12,362.69000244140625
2019-12-13,354.6199951171875
2019-12-16,366.8900146484375
2019-12-17,365.0899963378906
2019-12-18,359.6600036621094
2019-12-19,360.0199890136719
2019-12-20,372.7699890136719
2019-12-23,370.9100036621094
2019-12-24,368.760009765625
2019-12-26,367.54998779296875
2019-12-27,368.3500061035156
2019-12-30,369.6400146484375
2019-12-31,370.0299987792969
2020-01-02,372.1600036621094
2020-01-03,366.7799987792969
2020-01-06,372.0299987792969
2020-01-07,380.5400085449219
2020-01-08,381.7900085449219
2020-01-09,388.7300109863281
2020-01-10,383.5199890136719
2020-01-13,384.1400146484375
2020-01-14,384.1600036621094
2020-01-15,376.42999267578125
2020-01-16,379.70001220703125
2020-01-17,376.8900146484375
2020-01-21,378.8800048828125
2020-01-22,378.5199890136719
2020-01-23,375.3399963378906
2020-01-24,369.9700012207031
2020-01-27,365.3399963378906
2020-01-28,366.989990234375
2020-01-29,368.6400146484375
2020-01-30,367.1199951171875
2020-01-31,360.9200134277344
2020-02-03,364.010009765625
2020-02-04,363.7200012207031
2020-02-05,371.19000244140625
2020-02-06,374.239990234375
2020-02-07,370.29998779296875
2020-02-10,369.6700134277344
2020-02-11,371.4800109863281
2020-02-12,375.5799865722656
2020-02-13,379.3399963378906
2020-02-14,403.6300048828125
2020-02-18,407.45001220703125
2020-02-19,409.010009765625
2020-02-20,409.07000732421875
2020-02-21,400.5
2020-02-24,385.3299865722656
2020-02-25,368.3800048828125
2020-02-26,369.0
2020-02-27,360.79998779296875
2020-02-28,352.0199890136719
2020-03-02,368.95001220703125
2020-03-03,370.0
2020-03-04,384.92999267578125
2020-03-05,386.67999267578125
2020-03-06,374.55999755859375
2020-03-09,351.3399963378906
2020-03-10,367.5899963378906
2020-03-11,345.7900085449219
2020-03-12,320.010009765625
2020-03-13,347.7900085449219
2020-03-16,335.7099914550781
2020-03-17,358.7799987792969
2020-03-18,359.0
2020-03-19,346.79998779296875
2020-03-20,329.010009765625
2020-03-23,326.3399963378906
2020-03-24,343.1499938964844
2020-03-25,333.0
2020-03-26,341.260009765625
2020-03-27,322.4100036621094
2020-03-30,349.1099853515625
2020-03-31,350.55999755859375
2020-04-01,334.8699951171875
2020-04-02,360.739990234375
2020-04-03,365.7799987792969
2020-04-06,381.2900085449219
2020-04-07,370.3699951171875
2020-04-08,403.05999755859375
2020-04-09,393.1400146484375
2020-04-13,405.3800048828125
2020-04-14,405.5799865722656
2020-04-15,403.82000732421875
2020-04-16,414.5400085449219
2020-04-17,427.2099914550781
2020-04-20,424.95001220703125
2020-04-21,417.7099914550781
2020-04-22,421.4700012207031
2020-04-23,423.3500061035156
2020-04-24,433.010009765625
2020-04-27,443.57000732421875
2020-04-28,430.67999267578125
2020-04-29,436.2699890136719
2020-04-30,440.1000061035156
2020-05-01,431.7900085449219
2020-05-04,434.0400085449219
2020-05-05,443.0
2020-05-06,449.989990234375
2020-05-07,460.4200134277344
2020-05-08,456.3500061035156
2020-05-11,470.3500061035156
2020-05-12,461.5199890136719
2020-05-13,455.0
2020-05-14,457.760009765625
2020-05-15,466.7200012207031
2020-05-18,471.4200134277344
2020-05-19,463.75
2020-05-20,472.94000244140625
2020-05-21,466.7900085449219
2020-05-22,472.45001220703125
2020-05-26,481.1499938964844
2020-05-27,470.7200012207031
2020-05-28,477.1300048828125
2020-05-29,491.32000732421875
2020-06-01,492.4200134277344
2020-06-02,493.05999755859375
2020-06-03,470.739990234375
2020-06-04,463.8500061035156
2020-06-05,452.5199890136719
2020-06-08,456.5400085449219
2020-06-09,459.94000244140625
2020-06-10,468.8399963378906
2020-06-11,438.6400146484375
2020-06-12,448.8500061035156
2020-06-15,453.8800048828125
2020-06-16,455.010009765625
2020-06-17,455.489990234375
2020-06-18,454.17999267578125
2020-06-19,451.9599914550781
2020-06-22,456.489990234375
2020-06-23,451.7799987792969
2020-06-24,432.4200134277344
2020-06-25,437.239990234375
2020-06-26,432.54998779296875
2020-06-29,432.3399963378906
2020-06-30,451.489990234375
2020-07-01,454.42999267578125
2020-07-02,458.3599853515625
2020-07-06,465.4599914550781
2020-07-07,468.3399963378906
2020-07-08,467.489990234375
2020-07-09,478.0400085449219
2020-07-10,477.6600036621094
2020-07-13,467.9100036621094
2020-07-14,488.9599914550781
2020-07-15,498.3500061035156
2020-07-16,501.989990234375
2020-07-17,516.7000122070312
2020-07-20,520.3699951171875
2020-07-21,519.0399780273438
2020-07-22,520.27001953125
2020-07-23,520.3200073242188
2020-07-24,515.75
2020-07-27,530.469970703125
2020-07-28,521.75
2020-07-29,530.77001953125
2020-07-30,535.5999755859375
2020-07-31,524.8900146484375
2020-08-03,531.0399780273438
2020-08-04,526.8599853515625
2020-08-05,527.2999877929688
2020-08-06,525.219970703125
2020-08-07,524.1300048828125
2020-08-10,506.95001220703125
2020-08-11,496.3399963378906
2020-08-12,501.8500061035156
2020-08-13,509.7799987792969
2020-08-14,506.3699951171875
2020-08-17,511.9100036621094
2020-08-18,520.8200073242188
2020-08-19,520.8900146484375
2020-08-20,515.5800170898438
2020-08-21,517.9500122070312
2020-08-24,511.1700134277344
2020-08-25,511.9800109863281
2020-08-26,513.2100219726562
2020-08-27,497.1499938964844
2020-08-28,498.8399963378906
2020-08-31,508.5899963378906
2020-09-01,509.6600036621094
2020-09-02,524.2999877929688
2020-09-03,494.239990234375
2020-09-04,484.2300109863281
2020-09-08,478.82000732421875
2020-09-09,501.489990234375
2020-09-10,503.45001220703125
2020-09-11,505.0199890136719
2020-09-14,508.8399963378906
2020-09-15,512.8200073242188
2020-09-16,513.1599731445312
2020-09-17,511.5
2020-09-18,513.47998046875
2020-09-21,517.9099731445312
2020-09-22,515.6799926757812
2020-09-23,511.7699890136719
2020-09-24,494.1700134277344
2020-09-25,504.1499938964844
2020-09-28,513.9199829101562
2020-09-29,515.0999755859375
2020-09-30,515.4600219726562
2020-10-01,520.8099975585938
2020-10-02,510.67999267578125
2020-10-05,530.6599731445312
2020-10-06,533.3300170898438
2020-10-07,545.3900146484375
2020-10-08,551.0999755859375
2020-10-09,566.1400146484375
2020-10-12,568.489990234375
2020-10-13,565.739990234375
2020-10-14,557.3900146484375
2020-10-15,552.6099853515625
2020-10-16,556.5700073242188
2020-10-19,554.3400268554688
2020-10-20,562.5800170898438
2020-10-21,559.4299926757812
2020-10-22,579.0399780273438
2020-10-23,581.7100219726562
2020-10-26,583.8200073242188
2020-10-27,589.5399780273438
2020-10-28,559.4600219726562
2020-10-29,568.030029296875
2020-10-30,586.4199829101562
2020-11-02,591.02001953125
2020-11-03,601.5700073242188
2020-11-04,624.7899780273438
2020-11-05,630.5700073242188
2020-11-06,643.4500122070312
2020-11-09,579.9600219726562
2020-11-10,555.780029296875
2020-11-11,585.4500122070312
2020-11-12,602.25
2020-11-13,602.3599853515625
2020-11-16,597.2100219726562
2020-11-17,592.5700073242188
2020-11-18,578.97998046875
2020-11-19,574.3800048828125
2020-11-20,569.97998046875
2020-11-23,554.97998046875
2020-11-24,516.5599975585938
2020-11-25,523.22998046875
2020-11-27,535.0700073242188
2020-11-30,538.5
2020-12-01,557.280029296875
2020-12-02,549.5999755859375
2020-12-03,553.27001953125
2020-12-04,559.4000244140625
2020-12-07,560.5499877929688
2020-12-08,559.27001953125
2020-12-09,541.8699951171875
2020-12-10,554.780029296875
2020-12-11,567.260009765625
2020-12-14,579.6500244140625
2020-12-15,587.9099731445312
2020-12-16,576.719970703125
2020-12-17,584.239990234375
2020-12-18,605.8699951171875
2020-12-21,590.8599853515625
2020-12-22,583.47998046875
2020-12-23,574.4199829101562
2020-12-24,575.0700073242188
2020-12-28,571.989990234375
2020-12-29,574.9199829101562
2020-12-30,574.8300170898438
2020-12-31,582.9400024414062
2021-01-04,575.260009765625
2021-01-05,584.1300048828125
2021-01-06,612.2000122070312
2021-01-07,629.1199951171875
2021-01-08,621.3699951171875
2021-01-11,615.7899780273438
2021-01-12,610.0399780273438
2021-01-13,604.3200073242188
2021-01-14,593.1400146484375
2021-01-15,601.1500244140625
2021-01-19,608.969970703125
2021-01-20,600.8099975585938
2021-01-21,589.1900024414062
2021-01-22,594.8300170898438
2021-01-25,588.3400268554688
2021-01-26,570.760009765625
2021-01-27,547.010009765625
2021-01-28,566.4400024414062
2021-01-29,573.77001953125
2021-02-01,591.6799926757812
2021-02-02,596.6400146484375
2021-02-03,591.3699951171875
2021-02-04,605.010009765625
2021-02-05,616.47998046875
2021-02-08,628.6799926757812
2021-02-09,636.4600219726562
2021-02-10,631.9199829101562
2021-02-11,643.8099975585938
2021-02-12,662.3499755859375
2021-02-16,649.6199951171875
2021-02-17,655.719970703125
2021-02-18,651.5
2021-02-19,637.010009765625
2021-02-22,603.5399780273438
2021-02-23,594.47998046875
2021-02-24,594.739990234375
2021-02-25,582.4500122070312
2021-02-26,584.5
2021-03-01,597.2999877929688
2021-03-02,591.219970703125
2021-03-03,566.8699951171875
2021-03-04,562.0
2021-03-05,567.9199829101562
2021-03-08,554.1099853515625
2021-03-09,561.9400024414062
2021-03-10,559.219970703125
2021-03-11,568.9000244140625
2021-03-12,559.97998046875
2021-03-15,569.5499877929688
2021-03-16,560.8400268554688
2021-03-17,566.4400024414062
2021-03-18,570.0499877929688
2021-03-19,568.9299926757812
2021-03-22,580.0
2021-03-23,571.0
2021-03-24,559.3800048828125
2021-03-25,559.0599975585938
2021-03-26,578.5900268554688
2021-03-29,570.0399780273438
2021-03-30,564.1500244140625
2021-03-31,571.1699829101562
2021-04-01,579.9099731445312
2021-04-05,582.7999877929688
2021-04-06,587.5499877929688
2021-04-07,576.6400146484375
2021-04-08,592.22998046875
2021-04-09,602.5700073242188
2021-04-12,603.989990234375
2021-04-13,614.8499755859375
2021-04-14,612.1099853515625
2021-04-15,624.7899780273438
2021-04-16,626.1199951171875
2021-04-19,629.5900268554688
2021-04-20,628.2999877929688
2021-04-21,634.3099975585938
2021-04-22,639.72998046875
2021-04-23,640.4199829101562
2021-04-26,648.3400268554688
2021-04-27,648.719970703125
2021-04-28,649.0399780273438
2021-04-29,640.72998046875
2021-04-30,630.1300048828125
2021-05-03,610.0
2021-05-04,598.0999755859375
2021-05-05,601.3699951171875
2021-05-06,602.1699829101562
2021-05-07,608.010009765625
2021-05-10,603.6500244140625
2021-05-11,596.3800048828125
2021-05-12,583.8900146484375
2021-05-13,590.969970703125
2021-05-14,600.75
2021-05-17,589.739990234375
2021-05-18,588.1500244140625
2021-05-19,588.6300048828125
2021-05-20,598.3200073242188
2021-05-21,594.739990234375
2021-05-24,593.0599975585938
2021-05-25,592.9299926757812
2021-05-26,591.5700073242188
2021-05-27,598.5700073242188
2021-05-28,602.3699951171875
2021-06-01,581.4600219726562
